gentime,NeAnc,td,lambda,maxn,data,sampn,maf,Model,scheme,Nec,Neh,lnL,AIC_cons,Nec_change,Neh_change,T,lnL_change,AIC_change,delta,verdict
g1,n10e3,td160,l99,n500,rad10k,n50,nomaf,Constant,all,1024.106128,1024.106128,-2706.007029,5414.014059,743.5498807,1091.346302,116.8144004,-2705.164062,5416.328124,-2.314065,WRONGO
g1,n10e3,td160,l99,n500,rad10k,n50,nomaf,Constant,t0,1096.088401,1096.088401,-1091.746471,2185.492943,490.9822419,1121.893668,119.878689,-1087.205521,2180.411043,5.0819,RIGHTO
g1,n10e3,td160,l99,n500,rad10k,n50,nomaf,Constant,t0t120,1060.362295,1060.362295,-1832.607668,3667.215336,112.6900415,1172.326274,10.00084607,-1829.398265,3664.79653,2.418806,RIGHTO
g1,n10e3,td160,l99,n500,rad10k,n50,nomaf,Constant,all,1099.664224,1099.664224,-3028.948764,6059.897527,829.7743763,1163.792533,119.9622156,-3028.278967,6062.557934,-2.660407,WRONGO
g1,n10e3,td160,l99,n500,rad10k,n50,nomaf,Constant,t0,1126.177886,1126.177886,-1093.958226,2189.916451,690.4727126,1126.195497,119.9959342,-1092.641638,2191.283277,-1.366826,WRONGO
g1,n10e3,td160,l99,n500,rad10k,n50,nomaf,Constant,t0t120,1072.052509,1072.052509,-1841.592282,3685.184565,752.3019841,1191.926069,119.780713,-1839.712337,3685.424673,-0.240108,WRONGO
g1,n10e3,td160,l99,n500,rad10k,n50,nomaf,Constant,all,1180.903544,1180.903544,-3073.54081,6149.08162,1179.685603,1237.735353,12.6340949,-3072.822825,6151.645649,-2.564029,WRONGO
g1,n10e3,td160,l99,n500,rad10k,n50,nomaf,Constant,t0,1111.758525,1111.758525,-1093.145159,2188.290319,710.9454191,1123.706532,118.5929451,-1091.826166,2189.652332,-1.362013,WRONGO
g1,n10e3,td160,l99,n500,rad10k,n50,nomaf,Constant,t0t120,964.9906137,964.9906137,-1796.214933,3594.429867,511.9917379,1065.878314,55.23941667,-1794.236057,3594.472113,-0.042246,WRONGO
g1,n10e3,td160,l99,n500,rad10k,n50,nomaf,Constant,all,1033.165199,1033.165199,-3005.933281,6013.866561,801.1910974,1090.010604,119.7331536,-3005.370549,6016.741098,-2.874537,WRONGO
g1,n10e3,td160,l99,n500,rad10k,n50,nomaf,Constant,t0,926.3677039,926.3677039,-921.3042951,1844.60859,656.5404743,937.0437738,119.9218756,-920.5136151,1847.02723,-2.41864,WRONGO
g1,n10e3,td160,l99,n500,rad10k,n50,nomaf,Constant,t0t120,965.4918972,965.4918972,-1540.631715,3083.263431,1321.466055,945.8258912,35.77221228,-1540.515665,3087.031331,-3.7679,WRONGO
g1,n10e3,td160,l99,n500,rad10k,n50,nomaf,Constant,all,1005.705991,1005.705991,-2599.309597,5200.619194,1000.04538,978.7698491,10.00732452,-2599.126732,5204.253463,-3.634269,WRONGO
g1,n10e3,td160,l99,n500,rad50k,n50,nomaf,Constant,t0,994.9896388,994.9896388,-5026.62746,10055.25492,182.7495773,1003.694723,10.16091216,-5017.214983,10040.42997,14.82495,RIGHTO
g1,n10e3,td160,l99,n500,rad50k,n50,nomaf,Constant,t0t120,954.910289,954.910289,-8465.084841,16932.16968,709.9576802,1012.897877,76.30928867,-8461.992554,16929.98511,2.18457,RIGHTO
g1,n10e3,td160,l99,n500,rad50k,n50,nomaf,Constant,all,941.4168882,941.4168882,-13550.54867,27103.09735,729.3540068,1006.083064,97.44738599,-13546.65629,27099.31257,3.78478,RIGHTO
g1,n10e3,td160,l99,n500,rad50k,n50,nomaf,Constant,t0,926.3494002,926.3494002,-4796.893337,9595.786675,606.2317597,931.8225665,44.35766861,-4794.343981,9594.687963,1.098712,RIGHTO
g1,n10e3,td160,l99,n500,rad50k,n50,nomaf,Constant,t0t120,894.2234484,894.2234484,-8162.457815,16326.91563,421.2576705,972.0578873,38.30385898,-8154.996203,16315.99241,10.92322,RIGHTO
g1,n10e3,td160,l99,n500,rad50k,n50,nomaf,Constant,all,951.6857892,951.6857892,-13176.37626,26354.75252,737.1376412,1007.094958,119.9764526,-13173.51614,26353.03228,1.72024,RIGHTO
g1,n10e3,td160,l99,n500,rad50k,n50,nomaf,Constant,t0,966.9249799,966.9249799,-4928.339317,9858.678635,475.7494501,977.0494268,40.66991155,-4921.42826,9848.85652,9.822115,RIGHTO
g1,n10e3,td160,l99,n500,rad50k,n50,nomaf,Constant,t0t120,878.4295796,878.4295796,-8369.854911,16741.70982,419.1170572,968.4657632,43.1300049,-8360.233712,16726.46742,15.2424,RIGHTO
g1,n10e3,td160,l99,n500,rad50k,n50,nomaf,Constant,all,906.7231708,906.7231708,-13741.55881,27485.11763,727.9569047,957.0772695,119.9481491,-13739.17991,27484.35982,0.75781,RIGHTO
g1,n10e3,td160,l99,n500,rad50k,n50,nomaf,Constant,t0,986.1861117,986.1861117,-5082.148284,10166.29657,449.6653292,994.4463638,28.163845,-5076.421769,10158.84354,7.45303,RIGHTO
g1,n10e3,td160,l99,n500,rad50k,n50,nomaf,Constant,t0t120,907.0313855,907.0313855,-8540.107653,17082.21531,295.5643361,994.4320153,26.55912661,-8528.05153,17062.10306,20.11225,RIGHTO
g1,n10e3,td160,l99,n500,rad50k,n50,nomaf,Constant,all,967.3145508,967.3145508,-13786.97431,27575.94863,755.4970768,1021.641417,119.9342786,-13784.04665,27574.0933,1.85533,RIGHTO
g1,n10e3,td160,l99,n500,rad50k,n50,nomaf,Constant,t0,957.801505,957.801505,-4879.684503,9761.369007,665.6761036,967.949564,89.5880489,-4875.92873,9757.857459,3.511548,RIGHTO
g1,n10e3,td160,l99,n500,rad50k,n50,nomaf,Constant,t0t120,909.2839407,909.2839407,-8194.878315,16391.75663,504.9977045,963.1378007,35.69477336,-8191.185803,16388.37161,3.38502,RIGHTO
g1,n10e3,td160,l99,n500,rad50k,n50,nomaf,Constant,all,971.7453391,971.7453391,-13253.67075,26509.34149,807.7529111,1008.650862,119.9844014,-13252.27407,26510.54813,-1.20664,WRONGO
g1,n10e3,td160,l99,n500,wgs,n50,nomaf,Constant,t0,975.7748009,975.7748009,-500021.8506,1000045.701,550.7975771,986.6756684,55.90191353,-499402.6924,998811.3849,1234.3161,RIGHTO
g1,n10e3,td160,l99,n500,wgs,n50,nomaf,Constant,t0t120,923.0581359,923.0581359,-839523.997,1679049.994,494.1382481,989.9684304,40.47794,-838983.8841,1677973.768,1076.226,RIGHTO
g1,n10e3,td160,l99,n500,wgs,n50,nomaf,Constant,all,963.8729878,963.8729878,-1369762.545,2739527.09,888.7570284,992.8875091,68.15350837,-1369683.721,2739373.441,153.649,RIGHTO
g1,n10e3,td160,l99,n500,wgs,n50,nomaf,Constant,t0,987.7236902,987.7236902,-502966.9849,1005935.97,563.5241971,997.4506901,55.94112264,-502388.8386,1004783.677,1152.293,RIGHTO
g1,n10e3,td160,l99,n500,wgs,n50,nomaf,Constant,t0t120,936.0330213,936.0330213,-845860.021,1691722.042,515.4352633,999.7678893,40.41083665,-845388.7778,1690783.556,938.486,RIGHTO
g1,n10e3,td160,l99,n500,wgs,n50,nomaf,Constant,all,958.8078097,958.8078097,-1380980.339,2761962.677,846.260587,1004.068368,68.19844356,-1380789.434,2761584.868,377.809,RIGHTO
g1,n10e3,td160,l99,n500,wgs,n50,nomaf,Constant,t0,991.0806199,991.0806199,-504395.6389,1008793.278,545.2870931,1000.873781,55.95190466,-503743.953,1007493.906,1299.372,RIGHTO
g1,n10e3,td160,l99,n500,wgs,n50,nomaf,Constant,t0t120,934.0534578,934.0534578,-846809.0151,1693620.03,530.5606233,1009.564374,50.46913264,-846188.8139,1692383.628,1236.402,RIGHTO
g1,n10e3,td160,l99,n500,wgs,n50,nomaf,Constant,all,967.6876894,967.6876894,-1385901.272,2771804.544,796.1787513,1013.703428,107.5950614,-1385702.977,2771411.953,392.591,RIGHTO
g1,n10e3,td160,l99,n500,wgs,n50,nomaf,Constant,t0,985.416471,985.416471,-504212.6623,1008427.325,597.4626516,993.7563676,55.97612622,-503757.3763,1007520.753,906.572,RIGHTO
g1,n10e3,td160,l99,n500,wgs,n50,nomaf,Constant,t0t120,934.3128161,934.3128161,-846289.8931,1692581.786,519.0945016,1010.991152,49.08859035,-845646.1039,1691298.208,1283.578,RIGHTO
g1,n10e3,td160,l99,n500,wgs,n50,nomaf,Constant,all,964.5579731,964.5579731,-1388768.461,2777538.922,742.9747268,1021.734441,119.7410817,-1388460.581,2776927.162,611.76,RIGHTO
g1,n10e3,td160,l99,n500,wgs,n50,nomaf,Constant,t0,991.7919803,991.7919803,-504711.1874,1009424.375,538.2460939,1001.811738,55.93616627,-504027.5291,1008061.058,1363.317,RIGHTO
g1,n10e3,td160,l99,n500,wgs,n50,nomaf,Constant,t0t120,926.222846,926.222846,-850967.3556,1701936.711,446.4622312,1008.23732,40.53329239,-850190.1832,1700386.366,1550.345,RIGHTO
g1,n10e3,td160,l99,n500,wgs,n50,nomaf,Constant,all,965.8203661,965.8203661,-1390301.912,2780605.823,709.5385341,1033.467045,119.9746658,-1389867.691,2779741.383,864.44,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n100,nomaf,Constant,t0,926.1534421,926.1534421,-1183.139368,2368.278736,155.5945152,936.029019,10.55100384,-1177.596383,2361.192766,7.08597,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n100,nomaf,Constant,t0t120,765.5916566,765.5916566,-2082.607932,4167.215864,314.7106007,891.1861988,40.41733671,-2077.046731,4160.093463,7.122401,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n100,nomaf,Constant,all,791.5118568,791.5118568,-3517.355036,7036.710072,615.9334677,877.3170395,119.9918303,-3515.822711,7037.645421,-0.935349,WRONGO
g1,n10e3,td190,l95,n500,rad10k,n100,nomaf,Constant,t0,818.7388349,818.7388349,-1079.709216,2161.418432,159.4826365,832.3580526,10.00099346,-1074.750436,2155.500871,5.917561,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n100,nomaf,Constant,t0t120,788.9224907,788.9224907,-1974.668573,3951.337147,652.5908991,861.03775,119.9916225,-1973.550163,3953.100326,-1.763179,WRONGO
g1,n10e3,td190,l95,n500,rad10k,n100,nomaf,Constant,all,830.0416498,830.0416498,-3307.514914,6617.029828,670.8329957,901.6162418,115.1124711,-3306.472225,6618.944451,-1.914623,WRONGO
g1,n10e3,td190,l95,n500,rad10k,n100,nomaf,Constant,t0,932.2409404,932.2409404,-1162.051625,2326.10325,367.8156918,958.0013494,78.19975625,-1154.696218,2315.392435,10.710815,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n100,nomaf,Constant,t0t120,846.0249491,846.0249491,-2013.155703,4028.311407,647.527161,948.5115305,114.547205,-2011.213937,4028.427875,-0.116468,WRONGO
g1,n10e3,td190,l95,n500,rad10k,n100,nomaf,Constant,all,903.7736152,903.7736152,-3457.131803,6916.263607,664.7418622,1022.407114,119.9463433,-3454.977243,6915.954486,0.309121,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n100,nomaf,Constant,t0,1136.464277,1136.464277,-1300.810096,2603.620192,329.1229439,1192.565341,118.2394838,-1284.797527,2575.595053,28.025139,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n100,nomaf,Constant,t0t120,829.1616486,829.1616486,-2351.698425,4705.39685,325.5707377,1131.921251,77.21797465,-2335.211728,4676.423456,28.973394,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n100,nomaf,Constant,all,933.9107347,933.9107347,-3958.286016,7918.572032,498.137482,1212.179229,119.9956537,-3947.689638,7901.379276,17.192756,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n100,nomaf,Constant,t0,1102.426563,1102.426563,-1355.866599,2713.733199,454.1322519,1123.033005,118.7671951,-1347.45878,2700.91756,12.815639,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n100,nomaf,Constant,t0t120,892.458278,892.458278,-2375.919827,4753.839654,509.2667783,1094.953955,92.39657929,-2368.848034,4743.696069,10.143585,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n100,nomaf,Constant,all,1007.860368,1007.860368,-3924.591393,7851.182786,655.1228123,1171.715215,119.9970536,-3920.496526,7846.993053,4.189733,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n100,nomaf,Constant,t0,1025.095444,1025.095444,-6409.333533,12820.66707,285.4058599,1049.52479,47.17442857,-6357.95632,12721.91264,98.75443,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n100,nomaf,Constant,t0t120,836.6634844,836.6634844,-11445.78407,22893.56814,359.7230174,1013.919306,55.11750867,-11406.21921,22818.43842,75.12972,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n100,nomaf,Constant,all,920.8109508,920.8109508,-18976.42647,37954.85294,637.4992914,1067.342185,119.1159923,-18959.26004,37924.52007,30.33287,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n100,nomaf,Constant,t0,997.9845536,997.9845536,-6311.544092,12625.08818,265.0661065,1017.531854,36.42077677,-6265.991827,12537.98365,87.10453,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n100,nomaf,Constant,t0t120,836.2232581,836.2232581,-11167.43859,22336.87718,408.1603576,1019.721205,69.04569587,-11130.07499,22266.14997,70.72721,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n100,nomaf,Constant,all,891.2707469,891.2707469,-18675.50799,37353.01599,597.3044767,1052.269538,119.9880501,-18655.2312,37316.4624,36.55359,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n100,nomaf,Constant,t0,974.1741125,974.1741125,-6171.246709,12344.49342,234.7541562,990.5925919,26.90214293,-6130.260581,12266.52116,77.97226,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n100,nomaf,Constant,t0t120,848.5732304,848.5732304,-10965.17814,21932.35629,343.0986302,985.4242682,41.42888155,-10936.23881,21878.47762,53.87867,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n100,nomaf,Constant,all,844.5142887,844.5142887,-18186.28236,36374.56473,528.0782543,1033.240482,119.9911262,-18156.19786,36318.39573,56.169,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n100,nomaf,Constant,t0,1010.780581,1010.780581,-6217.763483,12437.52697,331.4390997,1038.895577,65.86829535,-6169.536979,12345.07396,92.45301,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n100,nomaf,Constant,t0t120,828.7152678,828.7152678,-11223.65761,22449.31523,179.7292648,1023.41024,27.44149992,-11164.87598,22335.75196,113.56327,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n100,nomaf,Constant,all,896.3815547,896.3815547,-18913.57444,37829.14888,582.7181296,1065.875445,119.9669449,-18890.03752,37786.07504,43.07384,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n100,nomaf,Constant,t0,921.4051966,921.4051966,-5790.398544,11582.79709,324.1049636,943.5706974,57.22811442,-5752.346437,11510.69287,72.10422,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n100,nomaf,Constant,t0t120,835.3378272,835.3378272,-10675.06816,21352.13632,263.6664655,1011.836625,39.73100734,-10629.17329,21264.34658,87.78974,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n100,nomaf,Constant,all,890.5989781,890.5989781,-17964.9367,35931.87341,561.7682517,1067.840369,119.9999683,-17938.77831,35883.55663,48.31678,RIGHTO
g1,n10e3,td190,l95,n500,wgs,n100,nomaf,Constant,t0,986.5974852,986.5974852,-623571.8222,1247145.644,214.3028423,1005.65843,27.82669954,-618645.5497,1237297.099,9848.545,RIGHTO
g1,n10e3,td190,l95,n500,wgs,n100,nomaf,Constant,t0t120,853.4140982,853.4140982,-1114284.775,2228571.55,139.2009829,1002.380013,15.97010171,-1110110.773,2220227.546,8344.004,RIGHTO
g1,n10e3,td190,l95,n500,wgs,n100,nomaf,Constant,all,897.5189435,897.5189435,-1879204.762,3758411.525,579.9822017,1067.288043,120,-1876823.182,3753652.364,4759.161,RIGHTO
g1,n10e3,td190,l95,n500,wgs,n100,nomaf,Constant,t0,995.575869,995.575869,-622826.1154,1245654.231,229.7300166,1016.346392,32.22276395,-617772.1517,1235550.303,10103.928,RIGHTO
g1,n10e3,td190,l95,n500,wgs,n100,nomaf,Constant,t0t120,846.6021622,846.6021622,-1118779.025,2237560.05,282.6724507,1022.384276,40.1755347,-1114435.203,2228876.405,8683.645,RIGHTO
g1,n10e3,td190,l95,n500,wgs,n100,nomaf,Constant,all,894.4416577,894.4416577,-1882591.509,3765185.019,584.581155,1059.705022,120,-1880327.938,3760661.875,4523.144,RIGHTO
g1,n10e3,td190,l95,n500,wgs,n100,nomaf,Constant,t0,979.0874834,979.0874834,-619363.7451,1238729.49,239.5569517,997.2213974,30.18945899,-614943.3374,1229892.675,8836.815,RIGHTO
g1,n10e3,td190,l95,n500,wgs,n100,nomaf,Constant,t0t120,867.510326,867.510326,-1104703.84,2209409.68,155.6105539,1002.127537,16.00569773,-1101166.629,2202339.258,7070.422,RIGHTO
g1,n10e3,td190,l95,n500,wgs,n100,nomaf,Constant,all,915.8237298,915.8237298,-1858302.018,3716606.036,639.5809126,1052.078338,119.9973733,-1856755.308,3713516.616,3089.42,RIGHTO
g1,n10e3,td190,l95,n500,wgs,n100,nomaf,Constant,t0,974.1572688,974.1572688,-617611.4994,1235224.999,215.4156636,990.9813268,25.05313907,-613224.7172,1226455.434,8769.565,RIGHTO
g1,n10e3,td190,l95,n500,wgs,n100,nomaf,Constant,t0t120,842.6407098,842.6407098,-1099180.619,2198363.239,205.5675974,992.1650398,24.3622784,-1095245.947,2190497.895,7865.344,RIGHTO
g1,n10e3,td190,l95,n500,wgs,n100,nomaf,Constant,all,913.5800487,913.5800487,-1849652.446,3699306.893,901.0759676,891.203831,10.00273327,-1849600.259,3699206.519,100.374,RIGHTO
g1,n10e3,td190,l95,n500,wgs,n100,nomaf,Constant,t0,983.7172841,983.7172841,-620926.672,1241855.344,206.8162317,1002.337769,26.24695593,-616034.981,1232075.962,9779.382,RIGHTO
g1,n10e3,td190,l95,n500,wgs,n100,nomaf,Constant,t0t120,861.9335601,861.9335601,-1110471.885,2220945.769,248.8371992,1015.396983,30.07223384,-1106659.355,2213324.711,7621.058,RIGHTO
g1,n10e3,td190,l95,n500,wgs,n100,nomaf,Constant,all,926.889742,926.889742,-1863828.031,3727658.062,910.9794763,898.2208111,10.00313172,-1863744.108,3727494.217,163.845,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n200,nomaf,Constant,t0,929.1670872,929.1670872,-1440.327255,2882.65451,182.7534708,941.8669395,16.50482429,-1427.43688,2860.87376,21.78075,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n200,nomaf,Constant,t0t120,772.9857647,772.9857647,-2640.813821,5283.627643,531.8327877,953.609523,118.8515746,-2633.519755,5273.039511,10.588132,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n200,nomaf,Constant,all,834.0169358,834.0169358,-4572.985906,9147.971812,780.7631818,746.7237526,10.28801375,-4570.061225,9146.122451,1.849361,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n200,nomaf,Constant,t0,819.479698,819.479698,-1337.408947,2676.817894,164.8412809,829.7417496,10.00123919,-1328.63782,2663.275639,13.542255,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n200,nomaf,Constant,t0t120,763.5582854,763.5582854,-2536.974308,5075.948615,115.5961229,863.844967,10.00000003,-2526.215931,5058.431861,17.516754,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n200,nomaf,Constant,all,814.7493388,814.7493388,-4414.510197,8831.020394,785.7042511,763.8830671,11.07621526,-4413.505317,8833.010634,-1.99024,WRONGO
g1,n10e3,td190,l95,n500,rad10k,n200,nomaf,Constant,t0,929.8399102,929.8399102,-1404.885571,2811.771142,196.1256144,950.5323729,29.21414533,-1387.870568,2781.741136,30.030006,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n200,nomaf,Constant,t0t120,811.5895932,811.5895932,-2572.637776,5147.275552,395.8354605,964.3645248,56.46050022,-2564.075093,5134.150186,13.125366,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n200,nomaf,Constant,all,883.3502897,883.3502897,-4548.959989,9099.919977,825.0959599,788.4562431,10.10059144,-4546.105441,9098.210883,1.709094,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n200,nomaf,Constant,t0,1103.442338,1103.442338,-1655.715451,3313.430903,314.9696692,1130.736615,54.11981909,-1638.780111,3283.560222,29.870681,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n200,nomaf,Constant,t0t120,838.459642,838.459642,-2988.647886,5979.295772,449.5382597,1054.023992,79.75317169,-2977.064664,5960.129328,19.166444,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n200,nomaf,Constant,all,930.3966576,930.3966576,-5097.077052,10196.1541,894.2428982,870.1397362,10.18234583,-5095.985579,10197.97116,-1.81706,WRONGO
g1,n10e3,td190,l95,n500,rad10k,n200,nomaf,Constant,t0,1133.50682,1133.50682,-1602.686052,3207.372103,403.6490504,1172.175186,119.977419,-1586.661217,3179.322433,28.04967,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n200,nomaf,Constant,t0t120,792.5686933,792.5686933,-2975.914772,5953.829544,322.9012437,1101.0738,75.09138637,-2952.44076,5910.881521,42.948023,RIGHTO
g1,n10e3,td190,l95,n500,rad10k,n200,nomaf,Constant,all,933.7742417,933.7742417,-5101.137756,10204.27551,553.0899533,1237.774801,119.9998006,-5086.508054,10179.01611,25.2594,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n200,nomaf,Constant,t0,993.9889993,993.9889993,-7685.181191,15372.36238,232.9162639,1012.476935,29.28088364,-7607.466975,15220.93395,151.42843,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n200,nomaf,Constant,t0t120,826.3169881,826.3169881,-14186.16685,28374.3337,104.1436674,958.634222,10.00000018,-14120.92034,28247.84069,126.49301,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n200,nomaf,Constant,all,891.7005382,891.7005382,-24480.10894,48962.21788,601.9501458,1105.296235,119.9997865,-24439.34815,48884.6963,77.52158,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n200,nomaf,Constant,t0,921.2551112,921.2551112,-7069.510606,14141.02121,122.411324,936.1582615,12.85917694,-6986.471544,13978.94309,162.07812,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n200,nomaf,Constant,t0t120,793.1976183,793.1976183,-13563.12792,27128.25583,323.976719,1015.128627,60.48558909,-13483.85533,26973.71065,154.54518,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n200,nomaf,Constant,all,856.6130281,856.6130281,-23629.3133,47260.62659,537.5241329,1102.494123,119.9998782,-23571.56586,47149.13172,111.49487,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n200,nomaf,Constant,t0,970.3569725,970.3569725,-7513.717574,15029.43515,306.041383,989.2025963,42.45180997,-7451.545085,14909.09017,120.34498,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n200,nomaf,Constant,t0t120,825.6505373,825.6505373,-13795.08906,27592.17813,265.353915,977.663834,30.47687977,-13737.60092,27481.20185,110.97628,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n200,nomaf,Constant,all,872.1628838,872.1628838,-23692.20366,47386.40732,557.6936824,1114.587301,119.9983259,-23638.6541,47283.3082,103.09912,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n200,nomaf,Constant,t0,1024.138829,1024.138829,-7816.72512,15635.45024,316.0419258,1049.427094,55.69100617,-7740.935233,15487.87047,147.57977,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n200,nomaf,Constant,t0t120,812.4904457,812.4904457,-14469.27515,28940.55029,255.8220705,1004.779249,36.54063414,-14389.26997,28784.53995,156.01034,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n200,nomaf,Constant,all,878.0287583,878.0287583,-24903.24325,49808.48649,842.2899468,819.6141949,10.00012783,-24897.30924,49800.61849,7.868,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n200,nomaf,Constant,t0,1010.627239,1010.627239,-7568.308456,15138.61691,263.7341995,1035.743564,44.32210227,-7484.528281,14975.05656,163.56035,RIGHTO
g1,n10e3,td190,l95,n500,rad50k,n200,nomaf,Constant,t0t120,825.3902782,825.3902782,-14175.60884,28353.21767,282.8750129,1042.627459,45.27078575,-14092.23181,28190.46362,162.75405,RIGHTO
