gentime,nhist,td,l,nsamp,nloc,scheme,it,timepoint,maf,Ne
1,1.00E+04,190,99,50,50k,serial,2,t120,0.01,Infinite
1,1.00E+04,190,99,50,50k,serial,3,t120,0.01,1363.7
1,1.00E+04,190,99,50,50k,serial,4,t120,0.01,Infinite
1,1.00E+04,190,99,50,50k,serial,5,t120,0.01,1184.7
1,1.00E+04,190,99,100,10k,contemp,1,t0,0.01,636.1
1,1.00E+04,190,99,100,10k,contemp,2,t0,0.01,2237.7
1,1.00E+04,190,99,100,10k,contemp,3,t0,0.01,2115.3
1,1.00E+04,190,99,100,10k,contemp,4,t0,0.01,759.1
1,1.00E+04,190,99,100,10k,contemp,5,t0,0.01,638.9
1,1.00E+04,190,99,100,10k,2samp,1,t0,0.01,624.5
1,1.00E+04,190,99,100,10k,2samp,2,t0,0.01,198
1,1.00E+04,190,99,100,10k,2samp,3,t0,0.01,225.5
1,1.00E+04,190,99,100,10k,2samp,4,t0,0.01,189.2
1,1.00E+04,190,99,100,10k,2samp,5,t0,0.01,Infinite
1,1.00E+04,190,99,100,10k,2samp,1,t120,0.01,Infinite
1,1.00E+04,190,99,100,10k,2samp,2,t120,0.01,428.8
1,1.00E+04,190,99,100,10k,2samp,3,t120,0.01,169.4
1,1.00E+04,190,99,100,10k,2samp,4,t120,0.01,204.2
1,1.00E+04,190,99,100,10k,2samp,5,t120,0.01,Infinite
1,1.00E+04,190,99,100,10k,serial,1,t0,0.01,Infinite
1,1.00E+04,190,99,100,10k,serial,2,t0,0.01,1493
1,1.00E+04,190,99,100,10k,serial,3,t0,0.01,161.2
1,1.00E+04,190,99,100,10k,serial,4,t0,0.01,1917.1
1,1.00E+04,190,99,100,10k,serial,5,t0,0.01,7632.1
1,1.00E+04,190,99,100,10k,serial,1,t30,0.01,795.8
1,1.00E+04,190,99,100,10k,serial,2,t30,0.01,241.1
1,1.00E+04,190,99,100,10k,serial,3,t30,0.01,533.3
1,1.00E+04,190,99,100,10k,serial,4,t30,0.01,1015.1
1,1.00E+04,190,99,100,10k,serial,5,t30,0.01,Infinite
1,1.00E+04,190,99,100,10k,serial,1,t60,0.01,782.7
1,1.00E+04,190,99,100,10k,serial,2,t60,0.01,913.3
1,1.00E+04,190,99,100,10k,serial,3,t60,0.01,966.3
1,1.00E+04,190,99,100,10k,serial,4,t60,0.01,1121.1
1,1.00E+04,190,99,100,10k,serial,5,t60,0.01,854.8
1,1.00E+04,190,99,100,10k,serial,1,t90,0.01,588.3
1,1.00E+04,190,99,100,10k,serial,2,t90,0.01,1471.5
1,1.00E+04,190,99,100,10k,serial,3,t90,0.01,639.9
1,1.00E+04,190,99,100,10k,serial,4,t90,0.01,1114.5
1,1.00E+04,190,99,100,10k,serial,5,t90,0.01,1007.5
1,1.00E+04,190,99,100,10k,serial,1,t120,0.01,Infinite
1,1.00E+04,190,99,100,10k,serial,2,t120,0.01,660.6
1,1.00E+04,190,99,100,10k,serial,3,t120,0.01,2325.4
1,1.00E+04,190,99,100,10k,serial,4,t120,0.01,582.8
1,1.00E+04,190,99,100,10k,serial,5,t120,0.01,12957.8
1,1.00E+04,190,99,100,50k,contemp,1,t0,0.01,646.2
1,1.00E+04,190,99,100,50k,contemp,2,t0,0.01,1371
1,1.00E+04,190,99,100,50k,contemp,3,t0,0.01,1286.6
1,1.00E+04,190,99,100,50k,contemp,4,t0,0.01,646.8
1,1.00E+04,190,99,100,50k,contemp,5,t0,0.01,703.5
1,1.00E+04,190,99,100,50k,2samp,1,t0,0.01,410
1,1.00E+04,190,99,100,50k,2samp,2,t0,0.01,652.5
1,1.00E+04,190,99,100,50k,2samp,3,t0,0.01,1000.5
1,1.00E+04,190,99,100,50k,2samp,4,t0,0.01,332.1
1,1.00E+04,190,99,100,50k,2samp,5,t0,0.01,1516.5
1,1.00E+04,190,99,100,50k,2samp,1,t120,0.01,Infinite
1,1.00E+04,190,99,100,50k,2samp,2,t120,0.01,509.9
1,1.00E+04,190,99,100,50k,2samp,3,t120,0.01,1936.3
1,1.00E+04,190,99,100,50k,2samp,4,t120,0.01,585.9
1,1.00E+04,190,99,100,50k,2samp,5,t120,0.01,868.9
1,1.00E+04,190,99,100,50k,serial,1,t0,0.01,Infinite
1,1.00E+04,190,99,100,50k,serial,2,t0,0.01,2614.3
1,1.00E+04,190,99,100,50k,serial,3,t0,0.01,Infinite
1,1.00E+04,190,99,100,50k,serial,4,t0,0.01,Infinite
1,1.00E+04,190,99,100,50k,serial,5,t0,0.01,Infinite
1,1.00E+04,190,99,100,50k,serial,1,t30,0.01,5155.3
1,1.00E+04,190,99,100,50k,serial,2,t30,0.01,Infinite
1,1.00E+04,190,99,100,50k,serial,3,t30,0.01,901.1
1,1.00E+04,190,99,100,50k,serial,4,t30,0.01,Infinite
1,1.00E+04,190,99,100,50k,serial,5,t30,0.01,4042.9
1,1.00E+04,190,99,100,50k,serial,1,t60,0.01,1259.2
1,1.00E+04,190,99,100,50k,serial,2,t60,0.01,1425.3
1,1.00E+04,190,99,100,50k,serial,3,t60,0.01,1089.1
1,1.00E+04,190,99,100,50k,serial,4,t60,0.01,1110.3
1,1.00E+04,190,99,100,50k,serial,5,t60,0.01,1006.8
1,1.00E+04,190,99,100,50k,serial,1,t90,0.01,1125.4
1,1.00E+04,190,99,100,50k,serial,2,t90,0.01,4116.4
1,1.00E+04,190,99,100,50k,serial,3,t90,0.01,1700.6
1,1.00E+04,190,99,100,50k,serial,4,t90,0.01,1068.1
1,1.00E+04,190,99,100,50k,serial,5,t90,0.01,1862.8
1,1.00E+04,190,99,100,50k,serial,1,t120,0.01,1604.7
1,1.00E+04,190,99,100,50k,serial,2,t120,0.01,6767.2
1,1.00E+04,190,99,100,50k,serial,3,t120,0.01,1757.8
1,1.00E+04,190,99,100,50k,serial,4,t120,0.01,4733.1
1,1.00E+04,190,99,100,50k,serial,5,t120,0.01,2380.6
1,1.00E+04,190,99,200,10k,contemp,1,t0,0.01,551.3
1,1.00E+04,190,99,200,10k,contemp,2,t0,0.01,868.8
1,1.00E+04,190,99,200,10k,contemp,3,t0,0.01,1109.9
1,1.00E+04,190,99,200,10k,contemp,4,t0,0.01,861.9
1,1.00E+04,190,99,200,10k,contemp,5,t0,0.01,594.3
1,1.00E+04,190,99,200,10k,2samp,1,t0,0.01,9935.5
1,1.00E+04,190,99,200,10k,2samp,2,t0,0.01,3281
1,1.00E+04,190,99,200,10k,2samp,3,t0,0.01,650.8
1,1.00E+04,190,99,200,10k,2samp,4,t0,0.01,737.8
1,1.00E+04,190,99,200,10k,2samp,5,t0,0.01,Infinite
1,1.00E+04,190,99,200,10k,2samp,1,t120,0.01,641.9
1,1.00E+04,190,99,200,10k,2samp,2,t120,0.01,1258.9
1,1.00E+04,190,99,200,10k,2samp,3,t120,0.01,653
1,1.00E+04,190,99,200,10k,2samp,4,t120,0.01,396.9
1,1.00E+04,190,99,200,10k,2samp,5,t120,0.01,Infinite
1,1.00E+04,190,99,200,10k,serial,1,t0,0.01,477
1,1.00E+04,190,99,200,10k,serial,2,t0,0.01,1022.1
1,1.00E+04,190,99,200,10k,serial,3,t0,0.01,491.2
1,1.00E+04,190,99,200,10k,serial,4,t0,0.01,868.3
1,1.00E+04,190,99,200,10k,serial,5,t0,0.01,Infinite
1,1.00E+04,190,99,200,10k,serial,1,t30,0.01,4603.3
1,1.00E+04,190,99,200,10k,serial,2,t30,0.01,526
1,1.00E+04,190,99,200,10k,serial,3,t30,0.01,1054.2
1,1.00E+04,190,99,200,10k,serial,4,t30,0.01,446.8
1,1.00E+04,190,99,200,10k,serial,5,t30,0.01,Infinite
1,1.00E+04,190,99,200,10k,serial,1,t60,0.01,855.9
1,1.00E+04,190,99,200,10k,serial,2,t60,0.01,1068.9
1,1.00E+04,190,99,200,10k,serial,3,t60,0.01,924.6
1,1.00E+04,190,99,200,10k,serial,4,t60,0.01,915.1
1,1.00E+04,190,99,200,10k,serial,5,t60,0.01,752.9
1,1.00E+04,190,99,200,10k,serial,1,t90,0.01,782.7
1,1.00E+04,190,99,200,10k,serial,2,t90,0.01,913.3
1,1.00E+04,190,99,200,10k,serial,3,t90,0.01,966.3
1,1.00E+04,190,99,200,10k,serial,4,t90,0.01,1121.1
1,1.00E+04,190,99,200,10k,serial,5,t90,0.01,854.8
1,1.00E+04,190,99,200,10k,serial,1,t120,0.01,Infinite
1,1.00E+04,190,99,200,10k,serial,2,t120,0.01,925.3
1,1.00E+04,190,99,200,10k,serial,3,t120,0.01,1647.6
1,1.00E+04,190,99,200,10k,serial,4,t120,0.01,838.9
1,1.00E+04,190,99,200,10k,serial,5,t120,0.01,Infinite
1,1.00E+04,190,99,200,50k,contemp,1,t0,0.01,806.5
1,1.00E+04,190,99,200,50k,contemp,2,t0,0.01,751.3
1,1.00E+04,190,99,200,50k,contemp,3,t0,0.01,899.7
1,1.00E+04,190,99,200,50k,contemp,4,t0,0.01,681.4
1,1.00E+04,190,99,200,50k,contemp,5,t0,0.01,632.1
1,1.00E+04,190,99,200,50k,2samp,1,t0,0.01,1073.9
1,1.00E+04,190,99,200,50k,2samp,2,t0,0.01,2233.5
1,1.00E+04,190,99,200,50k,2samp,3,t0,0.01,1545.3
1,1.00E+04,190,99,200,50k,2samp,4,t0,0.01,1359.7
1,1.00E+04,190,99,200,50k,2samp,5,t0,0.01,2229.9
1,1.00E+04,190,99,200,50k,2samp,1,t120,0.01,1380.2
1,1.00E+04,190,99,200,50k,2samp,2,t120,0.01,846.5
1,1.00E+04,190,99,200,50k,2samp,3,t120,0.01,456.8
1,1.00E+04,190,99,200,50k,2samp,4,t120,0.01,487.8
1,1.00E+04,190,99,200,50k,2samp,5,t120,0.01,1392.2
1,1.00E+04,190,99,200,50k,serial,1,t0,0.01,Infinite
1,1.00E+04,190,99,200,50k,serial,2,t0,0.01,1891.1
1,1.00E+04,190,99,200,50k,serial,3,t0,0.01,850
1,1.00E+04,190,99,200,50k,serial,4,t0,0.01,1004.8
1,1.00E+04,190,99,200,50k,serial,5,t0,0.01,3228.3
1,1.00E+04,190,99,200,50k,serial,1,t30,0.01,2145.4
1,1.00E+04,190,99,200,50k,serial,2,t30,0.01,Infinite
1,1.00E+04,190,99,200,50k,serial,3,t30,0.01,1373.3
1,1.00E+04,190,99,200,50k,serial,4,t30,0.01,9863.4
1,1.00E+04,190,99,200,50k,serial,5,t30,0.01,1766
1,1.00E+04,190,99,200,50k,serial,1,t60,0.01,1025.7
1,1.00E+04,190,99,200,50k,serial,2,t60,0.01,1051
1,1.00E+04,190,99,200,50k,serial,3,t60,0.01,1064.1
1,1.00E+04,190,99,200,50k,serial,4,t60,0.01,923.6
1,1.00E+04,190,99,200,50k,serial,5,t60,0.01,966.8
1,1.00E+04,190,99,200,50k,serial,1,t90,0.01,1259.2
1,1.00E+04,190,99,200,50k,serial,2,t90,0.01,1425.3
1,1.00E+04,190,99,200,50k,serial,3,t90,0.01,1089.1
1,1.00E+04,190,99,200,50k,serial,4,t90,0.01,1110.3
1,1.00E+04,190,99,200,50k,serial,5,t90,0.01,1006.8
1,1.00E+04,190,99,200,50k,serial,1,t120,0.01,1324.2
1,1.00E+04,190,99,200,50k,serial,2,t120,0.01,1231.7
1,1.00E+04,190,99,200,50k,serial,3,t120,0.01,2008.4
1,1.00E+04,190,99,200,50k,serial,4,t120,0.01,1194
1,1.00E+04,190,99,200,50k,serial,5,t120,0.01,1798
1,1.00E+05,190,95,50,10k,contemp,1,t0,0.01,716.6
1,1.00E+05,190,95,50,10k,contemp,2,t0,0.01,605.4
1,1.00E+05,190,95,50,10k,contemp,3,t0,0.01,7578.5
1,1.00E+05,190,95,50,10k,contemp,4,t0,0.01,858.9
1,1.00E+05,190,95,50,10k,contemp,5,t0,0.01,2807.6
1,1.00E+05,190,95,50,10k,2samp,1,t0,0.01,Infinite
1,1.00E+05,190,95,50,10k,2samp,2,t0,0.01,Infinite
1,1.00E+05,190,95,50,10k,2samp,3,t0,0.01,Infinite
1,1.00E+05,190,95,50,10k,2samp,4,t0,0.01,Infinite
1,1.00E+05,190,95,50,10k,2samp,5,t0,0.01,Infinite
1,1.00E+05,190,95,50,10k,2samp,1,t120,0.01,Infinite
1,1.00E+05,190,95,50,10k,2samp,2,t120,0.01,Infinite
1,1.00E+05,190,95,50,10k,2samp,3,t120,0.01,Infinite
1,1.00E+05,190,95,50,10k,2samp,4,t120,0.01,Infinite
1,1.00E+05,190,95,50,10k,2samp,5,t120,0.01,Infinite
1,1.00E+05,190,95,50,10k,serial,1,t0,0.01,Infinite
1,1.00E+05,190,95,50,10k,serial,2,t0,0.01,Infinite
1,1.00E+05,190,95,50,10k,serial,3,t0,0.01,Infinite
1,1.00E+05,190,95,50,10k,serial,4,t0,0.01,Infinite
1,1.00E+05,190,95,50,10k,serial,5,t0,0.01,Infinite
1,1.00E+05,190,95,50,10k,serial,1,t30,0.01,Infinite
1,1.00E+05,190,95,50,10k,serial,2,t30,0.01,Infinite
1,1.00E+05,190,95,50,10k,serial,3,t30,0.01,Infinite
1,1.00E+05,190,95,50,10k,serial,4,t30,0.01,Infinite
1,1.00E+05,190,95,50,10k,serial,5,t30,0.01,Infinite
1,1.00E+05,190,95,50,10k,serial,1,t60,0.01,2748.3
1,1.00E+05,190,95,50,10k,serial,2,t60,0.01,4184.6
1,1.00E+05,190,95,50,10k,serial,3,t60,0.01,16241.1
1,1.00E+05,190,95,50,10k,serial,4,t60,0.01,10225.8
1,1.00E+05,190,95,50,10k,serial,5,t60,0.01,Infinite
1,1.00E+05,190,95,50,10k,serial,1,t90,0.01,3120.8
1,1.00E+05,190,95,50,10k,serial,2,t90,0.01,2985.3
1,1.00E+05,190,95,50,10k,serial,3,t90,0.01,Infinite
1,1.00E+05,190,95,50,10k,serial,4,t90,0.01,4593
1,1.00E+05,190,95,50,10k,serial,5,t90,0.01,Infinite
1,1.00E+05,190,95,50,10k,serial,1,t120,0.01,Infinite
1,1.00E+05,190,95,50,10k,serial,2,t120,0.01,Infinite
1,1.00E+05,190,95,50,10k,serial,3,t120,0.01,Infinite
1,1.00E+05,190,95,50,10k,serial,4,t120,0.01,Infinite
1,1.00E+05,190,95,50,10k,serial,5,t120,0.01,Infinite
1,1.00E+05,190,95,50,50k,contemp,1,t0,0.01,501.6
1,1.00E+05,190,95,50,50k,contemp,2,t0,0.01,934.5
1,1.00E+05,190,95,50,50k,contemp,3,t0,0.01,4107.2
1,1.00E+05,190,95,50,50k,contemp,4,t0,0.01,1026.6
1,1.00E+05,190,95,50,50k,contemp,5,t0,0.01,3593.8
1,1.00E+05,190,95,50,50k,2samp,1,t0,0.01,Infinite
1,1.00E+05,190,95,50,50k,2samp,2,t0,0.01,Infinite
1,1.00E+05,190,95,50,50k,2samp,3,t0,0.01,Infinite
1,1.00E+05,190,95,50,50k,2samp,4,t0,0.01,Infinite
1,1.00E+05,190,95,50,50k,2samp,5,t0,0.01,Infinite
1,1.00E+05,190,95,50,50k,2samp,1,t120,0.01,Infinite
1,1.00E+05,190,95,50,50k,2samp,2,t120,0.01,Infinite
1,1.00E+05,190,95,50,50k,2samp,3,t120,0.01,Infinite
1,1.00E+05,190,95,50,50k,2samp,4,t120,0.01,Infinite
1,1.00E+05,190,95,50,50k,2samp,5,t120,0.01,Infinite
1,1.00E+05,190,95,50,50k,serial,1,t0,0.01,Infinite
1,1.00E+05,190,95,50,50k,serial,2,t0,0.01,Infinite
1,1.00E+05,190,95,50,50k,serial,3,t0,0.01,Infinite
1,1.00E+05,190,95,50,50k,serial,4,t0,0.01,Infinite
1,1.00E+05,190,95,50,50k,serial,5,t0,0.01,Infinite
1,1.00E+05,190,95,50,50k,serial,1,t30,0.01,Infinite
1,1.00E+05,190,95,50,50k,serial,2,t30,0.01,Infinite
1,1.00E+05,190,95,50,50k,serial,3,t30,0.01,Infinite
1,1.00E+05,190,95,50,50k,serial,4,t30,0.01,Infinite
1,1.00E+05,190,95,50,50k,serial,5,t30,0.01,Infinite
1,1.00E+05,190,95,50,50k,serial,1,t60,0.01,2775.1
1,1.00E+05,190,95,50,50k,serial,2,t60,0.01,5001.7
1,1.00E+05,190,95,50,50k,serial,3,t60,0.01,30102.3
1,1.00E+05,190,95,50,50k,serial,4,t60,0.01,3643.9
1,1.00E+05,190,95,50,50k,serial,5,t60,0.01,Infinite
1,1.00E+05,190,95,50,50k,serial,1,t90,0.01,1290.8
1,1.00E+05,190,95,50,50k,serial,2,t90,0.01,3535.7
1,1.00E+05,190,95,50,50k,serial,3,t90,0.01,Infinite
1,1.00E+05,190,95,50,50k,serial,4,t90,0.01,6091.4
1,1.00E+05,190,95,50,50k,serial,5,t90,0.01,Infinite
1,1.00E+05,190,95,50,50k,serial,1,t120,0.01,Infinite
1,1.00E+05,190,95,50,50k,serial,2,t120,0.01,Infinite
1,1.00E+05,190,95,50,50k,serial,3,t120,0.01,Infinite
1,1.00E+05,190,95,50,50k,serial,4,t120,0.01,Infinite
1,1.00E+05,190,95,50,50k,serial,5,t120,0.01,Infinite
1,1.00E+05,190,95,100,10k,contemp,1,t0,0.01,1814.5
1,1.00E+05,190,95,100,10k,contemp,2,t0,0.01,1839.3
1,1.00E+05,190,95,100,10k,contemp,3,t0,0.01,3676.8
1,1.00E+05,190,95,100,10k,contemp,4,t0,0.01,2626.4
1,1.00E+05,190,95,100,10k,contemp,5,t0,0.01,6143.6
1,1.00E+05,190,95,100,10k,2samp,1,t0,0.01,3728.5
1,1.00E+05,190,95,100,10k,2samp,2,t0,0.01,2572.2
1,1.00E+05,190,95,100,10k,2samp,3,t0,0.01,1274
1,1.00E+05,190,95,100,10k,2samp,4,t0,0.01,1777
1,1.00E+05,190,95,100,10k,2samp,5,t0,0.01,2309.5
1,1.00E+05,190,95,100,10k,2samp,1,t120,0.01,75595.3
1,1.00E+05,190,95,100,10k,2samp,2,t120,0.01,7562.9
1,1.00E+05,190,95,100,10k,2samp,3,t120,0.01,Infinite
1,1.00E+05,190,95,100,10k,2samp,4,t120,0.01,Infinite
1,1.00E+05,190,95,100,10k,2samp,5,t120,0.01,8363.2
1,1.00E+05,190,95,100,10k,serial,1,t0,0.01,Infinite
1,1.00E+05,190,95,100,10k,serial,2,t0,0.01,Infinite
1,1.00E+05,190,95,100,10k,serial,3,t0,0.01,Infinite
1,1.00E+05,190,95,100,10k,serial,4,t0,0.01,Infinite
1,1.00E+05,190,95,100,10k,serial,5,t0,0.01,Infinite
1,1.00E+05,190,95,100,10k,serial,1,t30,0.01,Infinite
1,1.00E+05,190,95,100,10k,serial,2,t30,0.01,Infinite
1,1.00E+05,190,95,100,10k,serial,3,t30,0.01,Infinite
1,1.00E+05,190,95,100,10k,serial,4,t30,0.01,Infinite
1,1.00E+05,190,95,100,10k,serial,5,t30,0.01,Infinite
1,1.00E+05,190,95,100,10k,serial,1,t60,0.01,3181.5
1,1.00E+05,190,95,100,10k,serial,2,t60,0.01,3944
1,1.00E+05,190,95,100,10k,serial,3,t60,0.01,4238.3
1,1.00E+05,190,95,100,10k,serial,4,t60,0.01,6745.5
1,1.00E+05,190,95,100,10k,serial,5,t60,0.01,8499.6
1,1.00E+05,190,95,100,10k,serial,1,t90,0.01,2748.3
1,1.00E+05,190,95,100,10k,serial,2,t90,0.01,4184.6
1,1.00E+05,190,95,100,10k,serial,3,t90,0.01,16241.1
1,1.00E+05,190,95,100,10k,serial,4,t90,0.01,10225.8
1,1.00E+05,190,95,100,10k,serial,5,t90,0.01,Infinite
1,1.00E+05,190,95,100,10k,serial,1,t120,0.01,Infinite
1,1.00E+05,190,95,100,10k,serial,2,t120,0.01,Infinite
1,1.00E+05,190,95,100,10k,serial,3,t120,0.01,Infinite
1,1.00E+05,190,95,100,10k,serial,4,t120,0.01,Infinite
1,1.00E+05,190,95,100,10k,serial,5,t120,0.01,Infinite
1,1.00E+05,190,95,100,50k,contemp,1,t0,0.01,1342.5
1,1.00E+05,190,95,100,50k,contemp,2,t0,0.01,2530.2
1,1.00E+05,190,95,100,50k,contemp,3,t0,0.01,4833
1,1.00E+05,190,95,100,50k,contemp,4,t0,0.01,1904.8
1,1.00E+05,190,95,100,50k,contemp,5,t0,0.01,83975
1,1.00E+05,190,95,100,50k,2samp,1,t0,0.01,4425.8
1,1.00E+05,190,95,100,50k,2samp,2,t0,0.01,4370.9
1,1.00E+05,190,95,100,50k,2samp,3,t0,0.01,8683.6
1,1.00E+05,190,95,100,50k,2samp,4,t0,0.01,7586.6
1,1.00E+05,190,95,100,50k,2samp,5,t0,0.01,3764.2
1,1.00E+05,190,95,100,50k,2samp,1,t120,0.01,1945.7
1,1.00E+05,190,95,100,50k,2samp,2,t120,0.01,5185.9
1,1.00E+05,190,95,100,50k,2samp,3,t120,0.01,3778.3
1,1.00E+05,190,95,100,50k,2samp,4,t120,0.01,3850
1,1.00E+05,190,95,100,50k,2samp,5,t120,0.01,5966.9
1,1.00E+05,190,95,100,50k,serial,1,t0,0.01,Infinite
1,1.00E+05,190,95,100,50k,serial,2,t0,0.01,Infinite
1,1.00E+05,190,95,100,50k,serial,3,t0,0.01,Infinite
1,1.00E+05,190,95,100,50k,serial,4,t0,0.01,Infinite
1,1.00E+05,190,95,100,50k,serial,5,t0,0.01,Infinite
1,1.00E+05,190,95,100,50k,serial,1,t30,0.01,Infinite
1,1.00E+05,190,95,100,50k,serial,2,t30,0.01,Infinite
1,1.00E+05,190,95,100,50k,serial,3,t30,0.01,Infinite
1,1.00E+05,190,95,100,50k,serial,4,t30,0.01,Infinite
1,1.00E+05,190,95,100,50k,serial,5,t30,0.01,Infinite
1,1.00E+05,190,95,100,50k,serial,1,t60,0.01,3329
1,1.00E+05,190,95,100,50k,serial,2,t60,0.01,4071.5
1,1.00E+05,190,95,100,50k,serial,3,t60,0.01,4918.3
1,1.00E+05,190,95,100,50k,serial,4,t60,0.01,4280
1,1.00E+05,190,95,100,50k,serial,5,t60,0.01,5833.3
1,1.00E+05,190,95,100,50k,serial,1,t90,0.01,2775.1
1,1.00E+05,190,95,100,50k,serial,2,t90,0.01,5001.7
1,1.00E+05,190,95,100,50k,serial,3,t90,0.01,30102.3
1,1.00E+05,190,95,100,50k,serial,4,t90,0.01,3643.9
1,1.00E+05,190,95,100,50k,serial,5,t90,0.01,Infinite
1,1.00E+05,190,95,100,50k,serial,1,t120,0.01,Infinite
1,1.00E+05,190,95,100,50k,serial,2,t120,0.01,Infinite
1,1.00E+05,190,95,100,50k,serial,3,t120,0.01,Infinite
1,1.00E+05,190,95,100,50k,serial,4,t120,0.01,Infinite
1,1.00E+05,190,95,100,50k,serial,5,t120,0.01,Infinite
1,1.00E+05,190,95,200,10k,contemp,1,t0,0.01,2266.4
1,1.00E+05,190,95,200,10k,contemp,2,t0,0.01,2572.4
1,1.00E+05,190,95,200,10k,contemp,3,t0,0.01,2961.2
1,1.00E+05,190,95,200,10k,contemp,4,t0,0.01,3569.1
1,1.00E+05,190,95,200,10k,contemp,5,t0,0.01,4353
1,1.00E+05,190,95,200,10k,2samp,1,t0,0.01,Infinite
1,1.00E+05,190,95,200,10k,2samp,2,t0,0.01,2618.7
1,1.00E+05,190,95,200,10k,2samp,3,t0,0.01,12471
1,1.00E+05,190,95,200,10k,2samp,4,t0,0.01,Infinite
1,1.00E+05,190,95,200,10k,2samp,5,t0,0.01,2185.5
1,1.00E+05,190,95,200,10k,2samp,1,t120,0.01,Infinite
1,1.00E+05,190,95,200,10k,2samp,2,t120,0.01,30725.2
1,1.00E+05,190,95,200,10k,2samp,3,t120,0.01,Infinite
1,1.00E+05,190,95,200,10k,2samp,4,t120,0.01,36838.7
1,1.00E+05,190,95,200,10k,2samp,5,t120,0.01,47600.9
1,1.00E+05,190,95,200,10k,serial,1,t0,0.01,Infinite
1,1.00E+05,190,95,200,10k,serial,2,t0,0.01,Infinite
1,1.00E+05,190,95,200,10k,serial,3,t0,0.01,Infinite
1,1.00E+05,190,95,200,10k,serial,4,t0,0.01,Infinite
1,1.00E+05,190,95,200,10k,serial,5,t0,0.01,Infinite
1,1.00E+05,190,95,200,10k,serial,1,t30,0.01,Infinite
1,1.00E+05,190,95,200,10k,serial,2,t30,0.01,Infinite
1,1.00E+05,190,95,200,10k,serial,3,t30,0.01,Infinite
1,1.00E+05,190,95,200,10k,serial,4,t30,0.01,Infinite
1,1.00E+05,190,95,200,10k,serial,5,t30,0.01,Infinite
1,1.00E+05,190,95,200,10k,serial,1,t60,0.01,3517.3
1,1.00E+05,190,95,200,10k,serial,2,t60,0.01,2151
1,1.00E+05,190,95,200,10k,serial,3,t60,0.01,4064.7
1,1.00E+05,190,95,200,10k,serial,4,t60,0.01,4191.5
1,1.00E+05,190,95,200,10k,serial,5,t60,0.01,3714
1,1.00E+05,190,95,200,10k,serial,1,t90,0.01,3181.5
1,1.00E+05,190,95,200,10k,serial,2,t90,0.01,3944
1,1.00E+05,190,95,200,10k,serial,3,t90,0.01,4238.3
1,1.00E+05,190,95,200,10k,serial,4,t90,0.01,6745.5
1,1.00E+05,190,95,200,10k,serial,5,t90,0.01,8499.6
1,1.00E+05,190,95,200,10k,serial,1,t120,0.01,Infinite
1,1.00E+05,190,95,200,10k,serial,2,t120,0.01,Infinite
1,1.00E+05,190,95,200,10k,serial,3,t120,0.01,46813.8
1,1.00E+05,190,95,200,10k,serial,4,t120,0.01,Infinite
1,1.00E+05,190,95,200,10k,serial,5,t120,0.01,43294.4
1,1.00E+05,190,95,200,50k,contemp,1,t0,0.01,2166
1,1.00E+05,190,95,200,50k,contemp,2,t0,0.01,2582.2
1,1.00E+05,190,95,200,50k,contemp,3,t0,0.01,3375.6
1,1.00E+05,190,95,200,50k,contemp,4,t0,0.01,2874.5
1,1.00E+05,190,95,200,50k,contemp,5,t0,0.01,3694.6
1,1.00E+05,190,95,200,50k,2samp,1,t0,0.01,Infinite
1,1.00E+05,190,95,200,50k,2samp,2,t0,0.01,3619
1,1.00E+05,190,95,200,50k,2samp,3,t0,0.01,Infinite
1,1.00E+05,190,95,200,50k,2samp,4,t0,0.01,Infinite
1,1.00E+05,190,95,200,50k,2samp,5,t0,0.01,3493.6
1,1.00E+05,190,95,200,50k,2samp,1,t120,0.01,Infinite
1,1.00E+05,190,95,200,50k,2samp,2,t120,0.01,Infinite
1,1.00E+05,190,95,200,50k,2samp,3,t120,0.01,Infinite
1,1.00E+05,190,95,200,50k,2samp,4,t120,0.01,27372.8
1,1.00E+05,190,95,200,50k,2samp,5,t120,0.01,13633.5
1,1.00E+05,190,95,200,50k,serial,1,t0,0.01,Infinite
1,1.00E+05,190,95,200,50k,serial,2,t0,0.01,Infinite
1,1.00E+05,190,95,200,50k,serial,3,t0,0.01,Infinite
1,1.00E+05,190,95,200,50k,serial,4,t0,0.01,Infinite
1,1.00E+05,190,95,200,50k,serial,5,t0,0.01,Infinite
1,1.00E+05,190,95,200,50k,serial,1,t30,0.01,Infinite
1,1.00E+05,190,95,200,50k,serial,2,t30,0.01,Infinite
1,1.00E+05,190,95,200,50k,serial,3,t30,0.01,Infinite
1,1.00E+05,190,95,200,50k,serial,4,t30,0.01,Infinite
1,1.00E+05,190,95,200,50k,serial,5,t30,0.01,Infinite
1,1.00E+05,190,95,200,50k,serial,1,t60,0.01,3297.1
1,1.00E+05,190,95,200,50k,serial,2,t60,0.01,2317.6
1,1.00E+05,190,95,200,50k,serial,3,t60,0.01,4543.9
1,1.00E+05,190,95,200,50k,serial,4,t60,0.01,3629.5
1,1.00E+05,190,95,200,50k,serial,5,t60,0.01,3642
1,1.00E+05,190,95,200,50k,serial,1,t90,0.01,3329
1,1.00E+05,190,95,200,50k,serial,2,t90,0.01,4071.5
1,1.00E+05,190,95,200,50k,serial,3,t90,0.01,4918.3
1,1.00E+05,190,95,200,50k,serial,4,t90,0.01,4280
