g1_n10e4_constant_n500_n100_rad10k_bot_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,Change,all,3,4843.942642287931,10283.753489292185,4843.942642287931,56.15522674124581,NA,-137915.3520005512,275836.7040011024
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,2change,t0,3,9670.375595963436,11225.859434742719,10.162210065325212,112.26047782870259,12438.528463684153,-54902.35895427847,109814.71790855694
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,2change,t0t120,3,10019.991052385038,10599.961097953244,833.4686126043536,86.2663654686726,10849.275918497235,-83270.41575635671,166550.83151271343
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,2change,all,3,10030.573911043835,10827.622029239705,872.6521722609145,92.02999942838879,10726.984929888118,-136971.6036764392,273953.2073528784
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,ancient,t0,3,9887.07701273828,9887.07701273828,866.1379329151129,NA,10541.194345530994,-54904.21112519548,109814.42225039096
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,ancient,t0t120,3,10118.397924655314,10118.397924655314,1032.2095197032431,NA,10439.191932814063,-83270.61196605273,166547.22393210547
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,ancient,all,3,10097.527398217511,10097.527398217511,101.70444281976104,NA,12479.760229430005,-136972.89136021578,273951.78272043157
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,Constant,t0,4,4561.102514209105,4561.102514209105,4561.102514209105,NA,NA,-56582.41507199189,113166.83014398378
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,Change,t0,4,4189.669157681526,12502.072666656813,4189.669157681526,93.62679572302488,NA,-56337.66114079567,112681.32228159135
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,Constant,t0t120,4,6442.108870742893,6442.108870742893,6442.108870742893,NA,NA,-85438.39949333204,170878.79898666407
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,Change,t0t120,4,5206.30834024955,16264.700547608716,5206.30834024955,119.6458302391817,NA,-85207.24467552642,170420.48935105285
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,Constant,all,4,5697.270857293579,5697.270857293579,5697.270857293579,NA,NA,-139875.774041141,279753.548082282
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,Change,all,4,4710.872305921866,17264.97764524118,4710.872305921866,114.49720308956563,NA,-139684.88749416335,279375.7749883267
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,2change,t0,4,9932.784120244762,11102.584908605717,10.029847132508568,114.94365574056306,12180.40295379294,-55455.89200544112,110921.78401088224
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,2change,t0t120,4,10316.745390931048,8190.6847994989,1436.2214504603794,53.18129157972667,9034.415082167778,-84103.50202777835,168217.0040555567
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,2change,all,4,10050.143320588892,10637.650070215,1148.1680680027225,94.21738741775442,9573.85466570044,-138652.69680990232,277315.39361980464
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,ancient,t0,4,10229.0811625967,10229.0811625967,1318.840118574101,NA,9253.489874295014,-55454.93678476674,110915.87356953348
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,ancient,t0t120,4,10392.364082700651,10392.364082700651,1443.6877628077534,NA,9084.752210091901,-84103.90773113865,168213.8154622773
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,ancient,all,4,10166.038681269132,10166.038681269132,1218.316263024598,NA,9465.694877972399,-138653.00207020418,277312.00414040836
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,Constant,t0,5,4476.711545501905,4476.711545501905,4476.711545501905,NA,NA,-55090.07572093866,110182.15144187731
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,Change,t0,5,4130.481312147245,10798.741458170096,4130.481312147245,119.9161144593049,NA,-54848.31027611121,109702.62055222242
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,Constant,t0t120,5,6214.872769335198,6214.872769335198,6214.872769335198,NA,NA,-83628.68295163823,167259.36590327646
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,Change,t0t120,5,5067.331121763241,14651.762382487917,5067.331121763241,119.87604119074211,NA,-83425.35435168353,166856.70870336707
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,Constant,all,5,5704.863953253401,5704.863953253401,5704.863953253401,NA,NA,-136383.06151199364,272768.1230239873
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,Change,all,5,4733.630419890303,9529.224610165744,4733.630419890303,50.969832308537164,NA,-136195.40907610196,272396.8181522039
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,2change,t0,5,9838.303953271936,10093.938595543137,1193.495494276325,66.5895898746443,9399.487888009442,-54037.23194164192,108084.46388328384
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,2change,t0t120,5,9877.961789214376,11086.275130873588,1145.91225904238,50.68131092651646,9574.82548752219,-82401.30577277383,164812.61154554767
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,2change,all,5,9905.9988165191,10241.398323722544,1022.0527205278944,41.68002899909847,9960.226095295711,-135225.7380328442,270461.4760656884
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,ancient,t0,5,9862.624462024884,9862.624462024884,1234.8044425161165,NA,9294.580919266307,-54037.2614927847,108080.5229855694
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,ancient,t0t120,5,9751.996628572548,9751.996628572548,1113.8654884379193,NA,9561.574726250485,-82401.47751737684,164808.9550347537
g1_n10e4_constant_n500_n200_rad50k_bot_estimates_4mods.csv,ancient,all,5,10055.406039926682,10055.406039926682,1131.617495795783,NA,9783.46879394312,-135226.1347418575,270458.269483715
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,t0,2,64693.83471312579,64693.83471312579,64693.83471312579,NA,NA,-377697.1939497036,755396.3878994072
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Change,t0,2,72428.06772950345,73.3639688698003,72428.06772950345,119.84228305392223,NA,-363510.1893874203,727026.3787748406
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,t0t120,2,61265.84624818863,61265.84624818863,61265.84624818863,NA,NA,-574081.1072164942,1148164.2144329883
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Change,t0t120,2,66118.95875681171,2665.289699023486,66118.95875681171,116.74185646563743,NA,-570192.4323467255,1140390.864693451
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,all,2,64222.64062489006,64222.64062489006,64222.64062489006,NA,NA,-1001952.8922740009,2003907.7845480018
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Change,all,2,64944.123593463155,40682.829631083456,64944.123593463155,14.201386504470012,NA,-1000341.0497024341,2000688.0994048682
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,2change,t0,2,11208.324818377503,7945.3649041940025,309955.6224441963,93.5033072319061,38541.19112813463,-359461.51485733374,718933.0297146675
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,2change,t0t120,2,10213.863099020491,9733.861416358694,102830.60806603078,94.1314226946123,10782.40454519525,-553440.1463487874,1106890.2926975747
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,2change,all,2,10037.47809441861,10422.697011550483,101753.80114314058,77.67937033375505,10380.60332263891,-983046.4342447972,1966102.8684895944
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,t0,2,10103.859023172481,10103.859023172481,102672.65145148826,NA,10680.032749531698,-359430.11057249864,718866.2211449973
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,t0t120,2,10405.144010095293,10405.144010095293,236476.6039180448,NA,29815.127174473848,-553489.6312434031,1106985.2624868061
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,all,2,10153.576283311448,10153.576283311448,102313.98583949641,NA,10597.785566247429,-983046.9365514409,1966099.8731028817
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,t0,1,64964.98776315689,64964.98776315689,64964.98776315689,NA,NA,-380819.35386768007,761640.7077353601
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Change,t0,1,72312.4465713795,75.70668738601708,72312.4465713795,119.3290995652761,NA,-366578.2198445785,733162.439689157
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,t0t120,1,61079.83735790147,61079.83735790147,61079.83735790147,NA,NA,-579026.9561898683,1158055.9123797365
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Change,t0t120,1,66161.66459581724,1075.4597230373147,66161.66459581724,56.199090296958765,NA,-574778.8041084125,1149563.608216825
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,all,1,64272.235796718065,64272.235796718065,64272.235796718065,NA,NA,-1010035.3069516879,2020072.6139033758
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Change,all,1,66857.7943565161,678981.2727086823,66857.7943565161,10.185949271408626,NA,-1010330.9420517089,2020667.8841034179
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,2change,t0,1,11753.912838567303,7337.984834160146,260914.52176963745,120.0,36248.97245219764,-362690.35395727673,725390.7079145535
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,2change,t0t120,1,9805.823387639648,9487.599841025634,97535.13295533603,109.62256264955828,9196.682796301826,-557972.1298494551,1115954.2596989102
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,2change,all,1,9890.076149729477,9508.596955903193,97316.59234462772,77.13979098742762,9162.13663964771,-990901.7891723531,1981813.5783447062
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,t0,1,10119.219301565077,10119.219301565077,98709.31615262509,NA,9710.896143045882,-362643.1809373531,725292.3618747062
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,t0t120,1,9706.180871085175,9706.180871085175,97123.63094369436,NA,9034.06365461935,-557972.3618263843,1115950.7236527686
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,all,1,9760.07531793545,9760.07531793545,96779.934753301,NA,8951.465542685863,-990902.3777726426,1981810.7555452853
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,t0,5,64904.37166740786,64904.37166740786,64904.37166740786,NA,NA,-378618.9328056738,757239.8656113476
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Change,t0,5,72932.65315741491,38.588968445864964,72932.65315741491,69.9402758535389,NA,-364286.8869573626,728579.7739147252
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,t0t120,5,61203.27762622384,61203.27762622384,61203.27762622384,NA,NA,-575192.091367522,1150386.182735044
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Change,t0t120,5,66147.4349022949,328.4906399417409,66147.4349022949,20.851465860779243,NA,-571123.1772856207,1142252.3545712414
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,all,5,64444.710594491255,64444.710594491255,64444.710594491255,NA,NA,-1002460.0112438647,2004922.0224877293
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Change,all,5,65505.778865827226,9539.365836702349,65505.778865827226,60.53841990260499,NA,-1000938.9955688902,2001883.9911377805
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,2change,t0,5,9798.982306570044,11346.332521425235,101940.09035162939,92.01657462880576,10082.191972713495,-360173.2886176808,720356.5772353616
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,2change,t0t120,5,10152.149412325716,9414.034176773981,103444.22227355203,99.82784327111237,10865.486125254629,-554297.3415142415,1108604.683028483
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,2change,all,5,10195.181390698763,11366.333533490077,103142.29472038984,103.18502880322981,10785.621820533946,-983652.8707701418,1967315.7415402837
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,t0,5,10046.69164013789,10046.69164013789,103208.76222252483,NA,10641.195839610516,-360174.19938906585,720354.3987781317
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,t0t120,5,9948.265817777425,9948.265817777425,102206.63661885253,NA,10424.133424563759,-554298.3071632241,1108602.6143264482
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,all,5,10442.029199865456,10442.029199865456,104163.89432162809,NA,11209.941304253894,-983655.6610026523,1967317.3220053045
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,t0,4,64757.14605303554,64757.14605303554,64757.14605303554,NA,NA,-378263.94494213164,756529.8898842633
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Change,t0,4,72535.85275273863,69.05088423203435,72535.85275273863,114.2278336315196,NA,-363968.31984104734,727942.6396820947
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,t0t120,4,61415.32430816111,61415.32430816111,61415.32430816111,NA,NA,-574232.5904840546,1148467.1809681093
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Change,t0t120,4,66102.03701030112,1324.890002086415,66102.03701030112,63.20846598617151,NA,-570504.198623018,1141014.397246036
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,all,4,64345.05874719589,64345.05874719589,64345.05874719589,NA,NA,-1003444.1190907843,2006890.2381815687
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Change,all,4,65404.33728145069,9923.739836053113,65404.33728145069,58.14926678338129,NA,-1001807.7274799866,2003621.4549599732
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,2change,t0,4,10082.935453412354,9937.802300783082,101846.37305064486,93.36481698264906,10442.244821768867,-359945.9144098703,719901.8288197406
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,2change,t0t120,4,10017.360636458343,10688.750507910154,101002.59513346515,99.34777926036142,10164.61857772506,-553658.1730047117,1107326.3460094235
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,2change,all,4,10885.742023916157,10769.734335987074,183531.06235597123,10.00144816144047,25355.588707931052,-984587.2368656375,1969184.473731275
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,t0,4,10060.993040210897,10060.993040210897,101773.34961077893,NA,10399.887242349601,-359945.9274653689,719897.8549307378
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,t0t120,4,10187.159839137654,10187.159839137654,101684.08015201478,NA,10466.871617180524,-553658.830300228,1107323.660600456
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,all,4,10195.261329902098,10195.261329902098,102175.82885585875,NA,10538.097255483097,-984545.8263016709,1969097.6526033417
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,t0,3,64447.064557349615,64447.064557349615,64447.064557349615,NA,NA,-376304.66554907174,752611.3310981435
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Change,t0,3,72392.61624368065,39.5772046414214,72392.61624368065,70.48945420734572,NA,-362122.13121367746,724250.2624273549
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,t0t120,3,61053.695282453096,61053.695282453096,61053.695282453096,NA,NA,-570765.8866736346,1141533.7733472693
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Change,t0t120,3,65719.520514236,1338.3766640856618,65719.520514236,63.23629021339852,NA,-567086.6306574154,1134179.2613148307
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,all,3,64048.21476612237,64048.21476612237,64048.21476612237,NA,NA,-997205.6969326469,1994413.3938652938
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,Change,all,3,65138.99535333196,7373.772413952233,65138.99535333196,68.8203719401154,NA,-995651.890483369,1991309.780966738
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,2change,t0,3,10310.870307978834,9012.633899837478,103720.95587992681,99.94773176975352,11240.365544797567,-358083.32098174177,716176.6419634835
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,2change,t0t120,3,9956.826752418165,10873.326313692258,101357.45556779124,100.50913450814565,10306.587410400598,-550300.65025099,1100611.30050198
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,2change,all,3,10134.640196823038,10856.549765095124,102619.30780539145,119.36284048707431,10708.241109710722,-978416.677848114,1956843.355696228
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,t0,3,10045.948259101498,10045.948259101498,102087.53376121887,NA,10566.35140921567,-358084.2612557638,716174.5225115276
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,t0t120,3,10180.904184941139,10180.904184941139,102138.1470098138,NA,10678.918991013754,-550301.9277859638,1100609.8555719275
g1_n10e4_constant_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,all,3,10270.951059543082,10270.951059543082,103002.3809096031,NA,10903.205874480645,-978417.6366905943,1956841.2733811885
g1_n10e4_constant_n500_n20_wgs_bot_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_constant_n500_n20_wgs_bot_estimates_4mods.csv,Constant,t0,5,4523.176442105215,4523.176442105215,4523.176442105215,NA,NA,-1851377.8230312192,3702757.6460624384
g1_n10e4_constant_n500_n20_wgs_bot_estimates_4mods.csv,Change,t0,5,4111.9151315771105,5000000.000000003,4111.9151315771105,119.88669262404187,NA,-1836564.0384813263,3673134.0769626526
g1_n10e4_constant_n500_n20_wgs_bot_estimates_4mods.csv,Constant,t0t120,5,4416.140526529208,4416.140526529208,4416.140526529208,NA,NA,-2799376.71382289,5598755.42764578
g1_n10e4_constant_n500_n20_wgs_bot_estimates_4mods.csv,Change,t0t120,5,4264.0556125736875,5000000.000000003,4264.0556125736875,93.29489935975327,NA,-2796659.4775249595,5593324.955049919
g1_n10e4_constant_n500_n20_wgs_bot_estimates_4mods.csv,Constant,all,5,4397.496588165159,4397.496588165159,4397.496588165159,NA,NA,-4484280.179060976,8968562.358121952
